Date,Country/Region,Province/State,Lat,Long,Confirmed,Recovered,Deaths
1/22/2020,Afghanistan,,33,65,0,0,0
1/23/2020,Afghanistan,,33,65,0,0,0
1/24/2020,Afghanistan,,33,65,0,0,0
1/25/2020,Afghanistan,,33,65,0,0,0
1/26/2020,Afghanistan,,33,65,0,0,0
1/27/2020,Afghanistan,,33,65,0,0,0
1/28/2020,Afghanistan,,33,65,0,0,0
1/29/2020,Afghanistan,,33,65,0,0,0
1/30/2020,Afghanistan,,33,65,0,0,0
1/31/2020,Afghanistan,,33,65,0,0,0
2/1/2020,Afghanistan,,33,65,0,0,0
2/2/2020,Afghanistan,,33,65,0,0,0
2/3/2020,Afghanistan,,33,65,0,0,0
2/4/2020,Afghanistan,,33,65,0,0,0
2/5/2020,Afghanistan,,33,65,0,0,0
2/6/2020,Afghanistan,,33,65,0,0,0
2/7/2020,Afghanistan,,33,65,0,0,0
2/8/2020,Afghanistan,,33,65,0,0,0
2/9/2020,Afghanistan,,33,65,0,0,0
2/10/2020,Afghanistan,,33,65,0,0,0
2/11/2020,Afghanistan,,33,65,0,0,0
2/12/2020,Afghanistan,,33,65,0,0,0
2/13/2020,Afghanistan,,33,65,0,0,0
2/14/2020,Afghanistan,,33,65,0,0,0
2/15/2020,Afghanistan,,33,65,0,0,0
2/16/2020,Afghanistan,,33,65,0,0,0
2/17/2020,Afghanistan,,33,65,0,0,0
2/18/2020,Afghanistan,,33,65,0,0,0
2/19/2020,Afghanistan,,33,65,0,0,0
2/20/2020,Afghanistan,,33,65,0,0,0
2/21/2020,Afghanistan,,33,65,0,0,0
2/22/2020,Afghanistan,,33,65,0,0,0
2/23/2020,Afghanistan,,33,65,0,0,0
2/24/2020,Afghanistan,,33,65,1,0,0
2/25/2020,Afghanistan,,33,65,1,0,0
2/26/2020,Afghanistan,,33,65,1,0,0
2/27/2020,Afghanistan,,33,65,1,0,0
2/28/2020,Afghanistan,,33,65,1,0,0
2/29/2020,Afghanistan,,33,65,1,0,0
3/1/2020,Afghanistan,,33,65,1,0,0
3/2/2020,Afghanistan,,33,65,1,0,0
3/3/2020,Afghanistan,,33,65,1,0,0
3/4/2020,Afghanistan,,33,65,1,0,0
3/5/2020,Afghanistan,,33,65,1,0,0
3/6/2020,Afghanistan,,33,65,1,0,0
3/7/2020,Afghanistan,,33,65,1,0,0
3/8/2020,Afghanistan,,33,65,4,0,0
3/9/2020,Afghanistan,,33,65,4,0,0
3/10/2020,Afghanistan,,33,65,5,0,0
3/11/2020,Afghanistan,,33,65,7,0,0
3/12/2020,Afghanistan,,33,65,7,0,0
3/13/2020,Afghanistan,,33,65,7,0,0
3/14/2020,Afghanistan,,33,65,11,0,0
3/15/2020,Afghanistan,,33,65,16,0,0
3/16/2020,Afghanistan,,33,65,21,1,0
3/17/2020,Afghanistan,,33,65,22,1,0
3/18/2020,Afghanistan,,33,65,22,1,0
3/19/2020,Afghanistan,,33,65,22,1,0
3/20/2020,Afghanistan,,33,65,24,1,0
3/21/2020,Afghanistan,,33,65,24,1,0
3/22/2020,Afghanistan,,33,65,40,1,1
3/23/2020,Afghanistan,,33,65,40,1,1
3/24/2020,Afghanistan,,33,65,74,1,1
3/25/2020,Afghanistan,,33,65,84,2,2
3/26/2020,Afghanistan,,33,65,94,2,4
3/27/2020,Afghanistan,,33,65,110,2,4
3/28/2020,Afghanistan,,33,65,110,2,4
3/29/2020,Afghanistan,,33,65,120,2,4
3/30/2020,Afghanistan,,33,65,170,2,4
3/31/2020,Afghanistan,,33,65,174,5,4
4/1/2020,Afghanistan,,33,65,237,5,4
4/2/2020,Afghanistan,,33,65,273,10,6
1/22/2020,Albania,,41.1533,20.1683,0,0,0
1/23/2020,Albania,,41.1533,20.1683,0,0,0
1/24/2020,Albania,,41.1533,20.1683,0,0,0
1/25/2020,Albania,,41.1533,20.1683,0,0,0
1/26/2020,Albania,,41.1533,20.1683,0,0,0
1/27/2020,Albania,,41.1533,20.1683,0,0,0
1/28/2020,Albania,,41.1533,20.1683,0,0,0
1/29/2020,Albania,,41.1533,20.1683,0,0,0
1/30/2020,Albania,,41.1533,20.1683,0,0,0
1/31/2020,Albania,,41.1533,20.1683,0,0,0
2/1/2020,Albania,,41.1533,20.1683,0,0,0
2/2/2020,Albania,,41.1533,20.1683,0,0,0
2/3/2020,Albania,,41.1533,20.1683,0,0,0
2/4/2020,Albania,,41.1533,20.1683,0,0,0
2/5/2020,Albania,,41.1533,20.1683,0,0,0
2/6/2020,Albania,,41.1533,20.1683,0,0,0
2/7/2020,Albania,,41.1533,20.1683,0,0,0
2/8/2020,Albania,,41.1533,20.1683,0,0,0
2/9/2020,Albania,,41.1533,20.1683,0,0,0
2/10/2020,Albania,,41.1533,20.1683,0,0,0
2/11/2020,Albania,,41.1533,20.1683,0,0,0
2/12/2020,Albania,,41.1533,20.1683,0,0,0
2/13/2020,Albania,,41.1533,20.1683,0,0,0
2/14/2020,Albania,,41.1533,20.1683,0,0,0
2/15/2020,Albania,,41.1533,20.1683,0,0,0
2/16/2020,Albania,,41.1533,20.1683,0,0,0
2/17/2020,Albania,,41.1533,20.1683,0,0,0
2/18/2020,Albania,,41.1533,20.1683,0,0,0
2/19/2020,Albania,,41.1533,20.1683,0,0,0
2/20/2020,Albania,,41.1533,20.1683,0,0,0
2/21/2020,Albania,,41.1533,20.1683,0,0,0
2/22/2020,Albania,,41.1533,20.1683,0,0,0
2/23/2020,Albania,,41.1533,20.1683,0,0,0
2/24/2020,Albania,,41.1533,20.1683,0,0,0
2/25/2020,Albania,,41.1533,20.1683,0,0,0
2/26/2020,Albania,,41.1533,20.1683,0,0,0
2/27/2020,Albania,,41.1533,20.1683,0,0,0
2/28/2020,Albania,,41.1533,20.1683,0,0,0
2/29/2020,Albania,,41.1533,20.1683,0,0,0
3/1/2020,Albania,,41.1533,20.1683,0,0,0
3/2/2020,Albania,,41.1533,20.1683,0,0,0
3/3/2020,Albania,,41.1533,20.1683,0,0,0
3/4/2020,Albania,,41.1533,20.1683,0,0,0
3/5/2020,Albania,,41.1533,20.1683,0,0,0
3/6/2020,Albania,,41.1533,20.1683,0,0,0
3/7/2020,Albania,,41.1533,20.1683,0,0,0
3/8/2020,Albania,,41.1533,20.1683,0,0,0
3/9/2020,Albania,,41.1533,20.1683,2,0,0
3/10/2020,Albania,,41.1533,20.1683,10,0,0
3/11/2020,Albania,,41.1533,20.1683,12,0,1
3/12/2020,Albania,,41.1533,20.1683,23,0,1
3/13/2020,Albania,,41.1533,20.1683,33,0,1
3/14/2020,Albania,,41.1533,20.1683,38,0,1
3/15/2020,Albania,,41.1533,20.1683,42,0,1
3/16/2020,Albania,,41.1533,20.1683,51,0,1
3/17/2020,Albania,,41.1533,20.1683,55,0,1
3/18/2020,Albania,,41.1533,20.1683,59,0,2
3/19/2020,Albania,,41.1533,20.1683,64,0,2
3/20/2020,Albania,,41.1533,20.1683,70,0,2
3/21/2020,Albania,,41.1533,20.1683,76,2,2
3/22/2020,Albania,,41.1533,20.1683,89,2,2
3/23/2020,Albania,,41.1533,20.1683,104,2,4
3/24/2020,Albania,,41.1533,20.1683,123,10,5
3/25/2020,Albania,,41.1533,20.1683,146,17,5
3/26/2020,Albania,,41.1533,20.1683,174,17,6
3/27/2020,Albania,,41.1533,20.1683,186,31,8
3/28/2020,Albania,,41.1533,20.1683,197,31,10
3/29/2020,Albania,,41.1533,20.1683,212,33,10
3/30/2020,Albania,,41.1533,20.1683,223,44,11
3/31/2020,Albania,,41.1533,20.1683,243,52,15
4/1/2020,Albania,,41.1533,20.1683,259,67,15
4/2/2020,Albania,,41.1533,20.1683,277,76,16
1/22/2020,Algeria,,28.0339,1.6596,0,0,0
1/23/2020,Algeria,,28.0339,1.6596,0,0,0
1/24/2020,Algeria,,28.0339,1.6596,0,0,0
1/25/2020,Algeria,,28.0339,1.6596,0,0,0
1/26/2020,Algeria,,28.0339,1.6596,0,0,0
1/27/2020,Algeria,,28.0339,1.6596,0,0,0
1/28/2020,Algeria,,28.0339,1.6596,0,0,0
1/29/2020,Algeria,,28.0339,1.6596,0,0,0
1/30/2020,Algeria,,28.0339,1.6596,0,0,0
1/31/2020,Algeria,,28.0339,1.6596,0,0,0
2/1/2020,Algeria,,28.0339,1.6596,0,0,0
2/2/2020,Algeria,,28.0339,1.6596,0,0,0
2/3/2020,Algeria,,28.0339,1.6596,0,0,0
2/4/2020,Algeria,,28.0339,1.6596,0,0,0
2/5/2020,Algeria,,28.0339,1.6596,0,0,0
2/6/2020,Algeria,,28.0339,1.6596,0,0,0
2/7/2020,Algeria,,28.0339,1.6596,0,0,0
2/8/2020,Algeria,,28.0339,1.6596,0,0,0
2/9/2020,Algeria,,28.0339,1.6596,0,0,0
2/10/2020,Algeria,,28.0339,1.6596,0,0,0
2/11/2020,Algeria,,28.0339,1.6596,0,0,0
2/12/2020,Algeria,,28.0339,1.6596,0,0,0
2/13/2020,Algeria,,28.0339,1.6596,0,0,0
2/14/2020,Algeria,,28.0339,1.6596,0,0,0
2/15/2020,Algeria,,28.0339,1.6596,0,0,0
2/16/2020,Algeria,,28.0339,1.6596,0,0,0
2/17/2020,Algeria,,28.0339,1.6596,0,0,0
2/18/2020,Algeria,,28.0339,1.6596,0,0,0
2/19/2020,Algeria,,28.0339,1.6596,0,0,0
2/20/2020,Algeria,,28.0339,1.6596,0,0,0
2/21/2020,Algeria,,28.0339,1.6596,0,0,0
2/22/2020,Algeria,,28.0339,1.6596,0,0,0
2/23/2020,Algeria,,28.0339,1.6596,0,0,0
2/24/2020,Algeria,,28.0339,1.6596,0,0,0
2/25/2020,Algeria,,28.0339,1.6596,1,0,0
2/26/2020,Algeria,,28.0339,1.6596,1,0,0
2/27/2020,Algeria,,28.0339,1.6596,1,0,0
2/28/2020,Algeria,,28.0339,1.6596,1,0,0
2/29/2020,Algeria,,28.0339,1.6596,1,0,0
3/1/2020,Algeria,,28.0339,1.6596,1,0,0
3/2/2020,Algeria,,28.0339,1.6596,3,0,0
3/3/2020,Algeria,,28.0339,1.6596,5,0,0
3/4/2020,Algeria,,28.0339,1.6596,12,0,0
3/5/2020,Algeria,,28.0339,1.6596,12,0,0
3/6/2020,Algeria,,28.0339,1.6596,17,0,0
3/7/2020,Algeria,,28.0339,1.6596,17,0,0
3/8/2020,Algeria,,28.0339,1.6596,19,0,0
3/9/2020,Algeria,,28.0339,1.6596,20,0,0
3/10/2020,Algeria,,28.0339,1.6596,20,0,0
3/11/2020,Algeria,,28.0339,1.6596,20,0,0
3/12/2020,Algeria,,28.0339,1.6596,24,8,1
3/13/2020,Algeria,,28.0339,1.6596,26,8,2
3/14/2020,Algeria,,28.0339,1.6596,37,12,3
3/15/2020,Algeria,,28.0339,1.6596,48,12,4
3/16/2020,Algeria,,28.0339,1.6596,54,12,4
3/17/2020,Algeria,,28.0339,1.6596,60,12,4
3/18/2020,Algeria,,28.0339,1.6596,74,12,7
3/19/2020,Algeria,,28.0339,1.6596,87,32,9
3/20/2020,Algeria,,28.0339,1.6596,90,32,11
3/21/2020,Algeria,,28.0339,1.6596,139,32,15
3/22/2020,Algeria,,28.0339,1.6596,201,65,17
3/23/2020,Algeria,,28.0339,1.6596,230,65,17
3/24/2020,Algeria,,28.0339,1.6596,264,24,19
3/25/2020,Algeria,,28.0339,1.6596,302,65,21
3/26/2020,Algeria,,28.0339,1.6596,367,29,25
3/27/2020,Algeria,,28.0339,1.6596,409,29,26
3/28/2020,Algeria,,28.0339,1.6596,454,31,29
3/29/2020,Algeria,,28.0339,1.6596,511,31,31
3/30/2020,Algeria,,28.0339,1.6596,584,37,35
3/31/2020,Algeria,,28.0339,1.6596,716,46,44
4/1/2020,Algeria,,28.0339,1.6596,847,61,58
4/2/2020,Algeria,,28.0339,1.6596,986,61,86
1/22/2020,Andorra,,42.5063,1.5218,0,0,0
1/23/2020,Andorra,,42.5063,1.5218,0,0,0
1/24/2020,Andorra,,42.5063,1.5218,0,0,0
1/25/2020,Andorra,,42.5063,1.5218,0,0,0
1/26/2020,Andorra,,42.5063,1.5218,0,0,0
1/27/2020,Andorra,,42.5063,1.5218,0,0,0
1/28/2020,Andorra,,42.5063,1.5218,0,0,0
1/29/2020,Andorra,,42.5063,1.5218,0,0,0
1/30/2020,Andorra,,42.5063,1.5218,0,0,0
1/31/2020,Andorra,,42.5063,1.5218,0,0,0
2/1/2020,Andorra,,42.5063,1.5218,0,0,0
2/2/2020,Andorra,,42.5063,1.5218,0,0,0
2/3/2020,Andorra,,42.5063,1.5218,0,0,0
2/4/2020,Andorra,,42.5063,1.5218,0,0,0
2/5/2020,Andorra,,42.5063,1.5218,0,0,0
2/6/2020,Andorra,,42.5063,1.5218,0,0,0
2/7/2020,Andorra,,42.5063,1.5218,0,0,0
2/8/2020,Andorra,,42.5063,1.5218,0,0,0
2/9/2020,Andorra,,42.5063,1.5218,0,0,0
2/10/2020,Andorra,,42.5063,1.5218,0,0,0
2/11/2020,Andorra,,42.5063,1.5218,0,0,0
2/12/2020,Andorra,,42.5063,1.5218,0,0,0
2/13/2020,Andorra,,42.5063,1.5218,0,0,0
2/14/2020,Andorra,,42.5063,1.5218,0,0,0
2/15/2020,Andorra,,42.5063,1.5218,0,0,0
2/16/2020,Andorra,,42.5063,1.5218,0,0,0
2/17/2020,Andorra,,42.5063,1.5218,0,0,0
2/18/2020,Andorra,,42.5063,1.5218,0,0,0
2/19/2020,Andorra,,42.5063,1.5218,0,0,0
2/20/2020,Andorra,,42.5063,1.5218,0,0,0
2/21/2020,Andorra,,42.5063,1.5218,0,0,0
2/22/2020,Andorra,,42.5063,1.5218,0,0,0
2/23/2020,Andorra,,42.5063,1.5218,0,0,0
2/24/2020,Andorra,,42.5063,1.5218,0,0,0
2/25/2020,Andorra,,42.5063,1.5218,0,0,0
2/26/2020,Andorra,,42.5063,1.5218,0,0,0
2/27/2020,Andorra,,42.5063,1.5218,0,0,0
2/28/2020,Andorra,,42.5063,1.5218,0,0,0
2/29/2020,Andorra,,42.5063,1.5218,0,0,0
3/1/2020,Andorra,,42.5063,1.5218,0,0,0
3/2/2020,Andorra,,42.5063,1.5218,1,0,0
3/3/2020,Andorra,,42.5063,1.5218,1,0,0
3/4/2020,Andorra,,42.5063,1.5218,1,0,0
3/5/2020,Andorra,,42.5063,1.5218,1,0,0
3/6/2020,Andorra,,42.5063,1.5218,1,0,0
3/7/2020,Andorra,,42.5063,1.5218,1,0,0
3/8/2020,Andorra,,42.5063,1.5218,1,0,0
3/9/2020,Andorra,,42.5063,1.5218,1,0,0
3/10/2020,Andorra,,42.5063,1.5218,1,0,0
3/11/2020,Andorra,,42.5063,1.5218,1,0,0
3/12/2020,Andorra,,42.5063,1.5218,1,1,0
3/13/2020,Andorra,,42.5063,1.5218,1,0,0
3/14/2020,Andorra,,42.5063,1.5218,1,1,0
3/15/2020,Andorra,,42.5063,1.5218,1,1,0
3/16/2020,Andorra,,42.5063,1.5218,2,1,0
3/17/2020,Andorra,,42.5063,1.5218,39,1,0
3/18/2020,Andorra,,42.5063,1.5218,39,1,0
3/19/2020,Andorra,,42.5063,1.5218,53,1,0
3/20/2020,Andorra,,42.5063,1.5218,75,1,0
3/21/2020,Andorra,,42.5063,1.5218,88,1,0
3/22/2020,Andorra,,42.5063,1.5218,113,1,1
3/23/2020,Andorra,,42.5063,1.5218,133,1,1
3/24/2020,Andorra,,42.5063,1.5218,164,1,1
3/25/2020,Andorra,,42.5063,1.5218,188,1,1
3/26/2020,Andorra,,42.5063,1.5218,224,1,3
3/27/2020,Andorra,,42.5063,1.5218,267,1,3
3/28/2020,Andorra,,42.5063,1.5218,308,1,3
3/29/2020,Andorra,,42.5063,1.5218,334,1,6
3/30/2020,Andorra,,42.5063,1.5218,370,10,8
3/31/2020,Andorra,,42.5063,1.5218,376,10,12
4/1/2020,Andorra,,42.5063,1.5218,390,10,14
4/2/2020,Andorra,,42.5063,1.5218,428,10,15
1/22/2020,Angola,,-11.2027,17.8739,0,0,0
1/23/2020,Angola,,-11.2027,17.8739,0,0,0
1/24/2020,Angola,,-11.2027,17.8739,0,0,0
1/25/2020,Angola,,-11.2027,17.8739,0,0,0
1/26/2020,Angola,,-11.2027,17.8739,0,0,0
1/27/2020,Angola,,-11.2027,17.8739,0,0,0
1/28/2020,Angola,,-11.2027,17.8739,0,0,0
1/29/2020,Angola,,-11.2027,17.8739,0,0,0
1/30/2020,Angola,,-11.2027,17.8739,0,0,0
1/31/2020,Angola,,-11.2027,17.8739,0,0,0
2/1/2020,Angola,,-11.2027,17.8739,0,0,0
2/2/2020,Angola,,-11.2027,17.8739,0,0,0
2/3/2020,Angola,,-11.2027,17.8739,0,0,0
2/4/2020,Angola,,-11.2027,17.8739,0,0,0
2/5/2020,Angola,,-11.2027,17.8739,0,0,0
2/6/2020,Angola,,-11.2027,17.8739,0,0,0
2/7/2020,Angola,,-11.2027,17.8739,0,0,0
2/8/2020,Angola,,-11.2027,17.8739,0,0,0
2/9/2020,Angola,,-11.2027,17.8739,0,0,0
2/10/2020,Angola,,-11.2027,17.8739,0,0,0
2/11/2020,Angola,,-11.2027,17.8739,0,0,0
2/12/2020,Angola,,-11.2027,17.8739,0,0,0
2/13/2020,Angola,,-11.2027,17.8739,0,0,0
2/14/2020,Angola,,-11.2027,17.8739,0,0,0
2/15/2020,Angola,,-11.2027,17.8739,0,0,0
2/16/2020,Angola,,-11.2027,17.8739,0,0,0
2/17/2020,Angola,,-11.2027,17.8739,0,0,0
2/18/2020,Angola,,-11.2027,17.8739,0,0,0
2/19/2020,Angola,,-11.2027,17.8739,0,0,0
2/20/2020,Angola,,-11.2027,17.8739,0,0,0
2/21/2020,Angola,,-11.2027,17.8739,0,0,0
2/22/2020,Angola,,-11.2027,17.8739,0,0,0
2/23/2020,Angola,,-11.2027,17.8739,0,0,0
2/24/2020,Angola,,-11.2027,17.8739,0,0,0
2/25/2020,Angola,,-11.2027,17.8739,0,0,0
2/26/2020,Angola,,-11.2027,17.8739,0,0,0
2/27/2020,Angola,,-11.2027,17.8739,0,0,0
2/28/2020,Angola,,-11.2027,17.8739,0,0,0
2/29/2020,Angola,,-11.2027,17.8739,0,0,0
3/1/2020,Angola,,-11.2027,17.8739,0,0,0
3/2/2020,Angola,,-11.2027,17.8739,0,0,0
3/3/2020,Angola,,-11.2027,17.8739,0,0,0
3/4/2020,Angola,,-11.2027,17.8739,0,0,0
3/5/2020,Angola,,-11.2027,17.8739,0,0,0
3/6/2020,Angola,,-11.2027,17.8739,0,0,0
3/7/2020,Angola,,-11.2027,17.8739,0,0,0
3/8/2020,Angola,,-11.2027,17.8739,0,0,0
3/9/2020,Angola,,-11.2027,17.8739,0,0,0
3/10/2020,Angola,,-11.2027,17.8739,0,0,0
3/11/2020,Angola,,-11.2027,17.8739,0,0,0
3/12/2020,Angola,,-11.2027,17.8739,0,0,0
3/13/2020,Angola,,-11.2027,17.8739,0,0,0
3/14/2020,Angola,,-11.2027,17.8739,0,0,0
3/15/2020,Angola,,-11.2027,17.8739,0,0,0
3/16/2020,Angola,,-11.2027,17.8739,0,0,0
3/17/2020,Angola,,-11.2027,17.8739,0,0,0
3/18/2020,Angola,,-11.2027,17.8739,0,0,0
3/19/2020,Angola,,-11.2027,17.8739,0,0,0
3/20/2020,Angola,,-11.2027,17.8739,1,0,0
3/21/2020,Angola,,-11.2027,17.8739,2,0,0
3/22/2020,Angola,,-11.2027,17.8739,2,0,0
3/23/2020,Angola,,-11.2027,17.8739,3,0,0
3/24/2020,Angola,,-11.2027,17.8739,3,0,0
3/25/2020,Angola,,-11.2027,17.8739,3,0,0
3/26/2020,Angola,,-11.2027,17.8739,4,0,0
3/27/2020,Angola,,-11.2027,17.8739,4,0,0
3/28/2020,Angola,,-11.2027,17.8739,5,0,0
3/29/2020,Angola,,-11.2027,17.8739,7,0,2
3/30/2020,Angola,,-11.2027,17.8739,7,0,2
3/31/2020,Angola,,-11.2027,17.8739,7,1,2
4/1/2020,Angola,,-11.2027,17.8739,8,1,2
4/2/2020,Angola,,-11.2027,17.8739,8,1,2
1/22/2020,Antigua and Barbuda,,17.0608,-61.7964,0,0,0
1/23/2020,Antigua and Barbuda,,17.0608,-61.7964,0,0,0
1/24/2020,Antigua and Barbuda,,17.0608,-61.7964,0,0,0
1/25/2020,Antigua and Barbuda,,17.0608,-61.7964,0,0,0
1/26/2020,Antigua and Barbuda,,17.0608,-61.7964,0,0,0
1/27/2020,Antigua and Barbuda,,17.0608,-61.7964,0,0,0
1/28/2020,Antigua and Barbuda,,17.0608,-61.7964,0,0,0
1/29/2020,Antigua and Barbuda,,17.0608,-61.7964,0,0,0
1/30/2020,Antigua and Barbuda,,17.0608,-61.7964,0,0,0
1/31/2020,Antigua and Barbuda,,17.0608,-61.7964,0,0,0
2/1/2020,Antigua and Barbuda,,17.0608,-61.7964,0,0,0
2/2/2020,Antigua and Barbuda,,17.0608,-61.7964,0,0,0
2/3/2020,Antigua and Barbuda,,17.0608,-61.7964,0,0,0
2/4/2020,Antigua and Barbuda,,17.0608,-61.7964,0,0,0
2/5/2020,Antigua and Barbuda,,17.0608,-61.7964,0,0,0
2/6/2020,Antigua and Barbuda,,17.0608,-61.7964,0,0,0
2/7/2020,Antigua and Barbuda,,17.0608,-61.7964,0,0,0
2/8/2020,Antigua and Barbuda,,17.0608,-61.7964,0,0,0
2/9/2020,Antigua and Barbuda,,17.0608,-61.7964,0,0,0
2/10/2020,Antigua and Barbuda,,17.0608,-61.7964,0,0,0
2/11/2020,Antigua and Barbuda,,17.0608,-61.7964,0,0,0
2/12/2020,Antigua and Barbuda,,17.0608,-61.7964,0,0,0
2/13/2020,Antigua and Barbuda,,17.0608,-61.7964,0,0,0
2/14/2020,Antigua and Barbuda,,17.0608,-61.7964,0,0,0
2/15/2020,Antigua and Barbuda,,17.0608,-61.7964,0,0,0
2/16/2020,Antigua and Barbuda,,17.0608,-61.7964,0,0,0
2/17/2020,Antigua and Barbuda,,17.0608,-61.7964,0,0,0
2/18/2020,Antigua and Barbuda,,17.0608,-61.7964,0,0,0
2/19/2020,Antigua and Barbuda,,17.0608,-61.7964,0,0,0
2/20/2020,Antigua and Barbuda,,17.0608,-61.7964,0,0,0
2/21/2020,Antigua and Barbuda,,17.0608,-61.7964,0,0,0
2/22/2020,Antigua and Barbuda,,17.0608,-61.7964,0,0,0
2/23/2020,Antigua and Barbuda,,17.0608,-61.7964,0,0,0
2/24/2020,Antigua and Barbuda,,17.0608,-61.7964,0,0,0
2/25/2020,Antigua and Barbuda,,17.0608,-61.7964,0,0,0
2/26/2020,Antigua and Barbuda,,17.0608,-61.7964,0,0,0
2/27/2020,Antigua and Barbuda,,17.0608,-61.7964,0,0,0
2/28/2020,Antigua and Barbuda,,17.0608,-61.7964,0,0,0
2/29/2020,Antigua and Barbuda,,17.0608,-61.7964,0,0,0
3/1/2020,Antigua and Barbuda,,17.0608,-61.7964,0,0,0
3/2/2020,Antigua and Barbuda,,17.0608,-61.7964,0,0,0
3/3/2020,Antigua and Barbuda,,17.0608,-61.7964,0,0,0
3/4/2020,Antigua and Barbuda,,17.0608,-61.7964,0,0,0
3/5/2020,Antigua and Barbuda,,17.0608,-61.7964,0,0,0
3/6/2020,Antigua and Barbuda,,17.0608,-61.7964,0,0,0
3/7/2020,Antigua and Barbuda,,17.0608,-61.7964,0,0,0
3/8/2020,Antigua and Barbuda,,17.0608,-61.7964,0,0,0
3/9/2020,Antigua and Barbuda,,17.0608,-61.7964,0,0,0
3/10/2020,Antigua and Barbuda,,17.0608,-61.7964,0,0,0
3/11/2020,Antigua and Barbuda,,17.0608,-61.7964,0,0,0
3/12/2020,Antigua and Barbuda,,17.0608,-61.7964,0,0,0
3/13/2020,Antigua and Barbuda,,17.0608,-61.7964,1,0,0
3/14/2020,Antigua and Barbuda,,17.0608,-61.7964,1,0,0
3/15/2020,Antigua and Barbuda,,17.0608,-61.7964,1,0,0
3/16/2020,Antigua and Barbuda,,17.0608,-61.7964,1,0,0
3/17/2020,Antigua and Barbuda,,17.0608,-61.7964,1,0,0
3/18/2020,Antigua and Barbuda,,17.0608,-61.7964,1,0,0
3/19/2020,Antigua and Barbuda,,17.0608,-61.7964,1,0,0
3/20/2020,Antigua and Barbuda,,17.0608,-61.7964,1,0,0
3/21/2020,Antigua and Barbuda,,17.0608,-61.7964,1,0,0
3/22/2020,Antigua and Barbuda,,17.0608,-61.7964,1,0,0
3/23/2020,Antigua and Barbuda,,17.0608,-61.7964,3,0,0
3/24/2020,Antigua and Barbuda,,17.0608,-61.7964,3,0,0
3/25/2020,Antigua and Barbuda,,17.0608,-61.7964,3,0,0
3/26/2020,Antigua and Barbuda,,17.0608,-61.7964,7,0,0
3/27/2020,Antigua and Barbuda,,17.0608,-61.7964,7,0,0
3/28/2020,Antigua and Barbuda,,17.0608,-61.7964,7,0,0
3/29/2020,Antigua and Barbuda,,17.0608,-61.7964,7,0,0
3/30/2020,Antigua and Barbuda,,17.0608,-61.7964,7,0,0
3/31/2020,Antigua and Barbuda,,17.0608,-61.7964,7,0,0
4/1/2020,Antigua and Barbuda,,17.0608,-61.7964,7,0,0
4/2/2020,Antigua and Barbuda,,17.0608,-61.7964,9,0,0
1/22/2020,Argentina,,-38.4161,-63.6167,0,0,0
1/23/2020,Argentina,,-38.4161,-63.6167,0,0,0
1/24/2020,Argentina,,-38.4161,-63.6167,0,0,0
1/25/2020,Argentina,,-38.4161,-63.6167,0,0,0
1/26/2020,Argentina,,-38.4161,-63.6167,0,0,0
1/27/2020,Argentina,,-38.4161,-63.6167,0,0,0
1/28/2020,Argentina,,-38.4161,-63.6167,0,0,0
1/29/2020,Argentina,,-38.4161,-63.6167,0,0,0
1/30/2020,Argentina,,-38.4161,-63.6167,0,0,0
1/31/2020,Argentina,,-38.4161,-63.6167,0,0,0
2/1/2020,Argentina,,-38.4161,-63.6167,0,0,0
2/2/2020,Argentina,,-38.4161,-63.6167,0,0,0
2/3/2020,Argentina,,-38.4161,-63.6167,0,0,0
2/4/2020,Argentina,,-38.4161,-63.6167,0,0,0
2/5/2020,Argentina,,-38.4161,-63.6167,0,0,0
2/6/2020,Argentina,,-38.4161,-63.6167,0,0,0
2/7/2020,Argentina,,-38.4161,-63.6167,0,0,0
2/8/2020,Argentina,,-38.4161,-63.6167,0,0,0
2/9/2020,Argentina,,-38.4161,-63.6167,0,0,0
2/10/2020,Argentina,,-38.4161,-63.6167,0,0,0
2/11/2020,Argentina,,-38.4161,-63.6167,0,0,0
2/12/2020,Argentina,,-38.4161,-63.6167,0,0,0
2/13/2020,Argentina,,-38.4161,-63.6167,0,0,0
2/14/2020,Argentina,,-38.4161,-63.6167,0,0,0
2/15/2020,Argentina,,-38.4161,-63.6167,0,0,0
2/16/2020,Argentina,,-38.4161,-63.6167,0,0,0
2/17/2020,Argentina,,-38.4161,-63.6167,0,0,0
2/18/2020,Argentina,,-38.4161,-63.6167,0,0,0
2/19/2020,Argentina,,-38.4161,-63.6167,0,0,0
2/20/2020,Argentina,,-38.4161,-63.6167,0,0,0
2/21/2020,Argentina,,-38.4161,-63.6167,0,0,0
2/22/2020,Argentina,,-38.4161,-63.6167,0,0,0
2/23/2020,Argentina,,-38.4161,-63.6167,0,0,0
2/24/2020,Argentina,,-38.4161,-63.6167,0,0,0
2/25/2020,Argentina,,-38.4161,-63.6167,0,0,0
2/26/2020,Argentina,,-38.4161,-63.6167,0,0,0
2/27/2020,Argentina,,-38.4161,-63.6167,0,0,0
2/28/2020,Argentina,,-38.4161,-63.6167,0,0,0
2/29/2020,Argentina,,-38.4161,-63.6167,0,0,0
3/1/2020,Argentina,,-38.4161,-63.6167,0,0,0
3/2/2020,Argentina,,-38.4161,-63.6167,0,0,0
